customer_id,total_orders,total_spend,aov,first_order,last_order,active_days
16529,4,2012.0,503.0,2010-06-27,2011-06-02,340
13693,9,2011.82,223.54,2009-12-07,2010-11-30,358
15990,7,2010.05,287.15,2010-02-28,2011-10-26,605
16332,11,2007.89,182.54,2010-04-29,2011-11-11,561
15531,2,2007.44,1003.72,2011-11-09,2011-12-01,22
14730,8,2005.06,250.63,2011-03-08,2011-12-08,275
16698,2,1998.0,999.0,2011-03-31,2011-04-27,27
14628,5,1998.0,399.6,2010-01-25,2011-09-09,592
14152,7,1997.34,285.33,2010-02-18,2011-09-25,584
18204,3,1993.7,664.57,2011-05-31,2011-09-29,121
15481,1,1993.34,1993.34,2010-11-03,2010-11-03,0
14301,4,1992.18,498.05,2010-02-11,2011-08-14,549
13889,6,1991.23,331.87,2010-01-22,2011-09-08,594
17088,4,1991.01,497.75,2011-03-31,2011-11-11,225
17797,8,1985.87,248.23,2009-12-15,2011-11-17,702
14967,6,1982.61,330.44,2009-12-03,2011-10-21,687
15478,3,1982.48,660.83,2010-05-13,2011-10-30,535
15192,5,1981.39,396.28,2010-01-29,2011-08-12,560
13725,8,1980.56,247.57,2011-02-04,2011-10-21,259
17158,5,1980.0,396.0,2010-03-07,2011-11-07,610
15030,8,1979.91,247.49,2010-03-04,2011-09-29,574
15795,8,1979.87,247.48,2010-01-18,2011-07-13,541
17966,10,1974.42,197.44,2010-01-18,2011-11-02,653
14905,8,1971.39,246.42,2009-12-03,2011-07-05,579
17997,8,1970.67,246.33,2011-06-28,2011-09-26,90
16032,6,1970.45,328.41,2010-07-04,2010-09-09,67
14477,7,1969.6,281.37,2010-01-04,2011-11-20,685
13838,10,1966.09,196.61,2010-05-09,2011-12-04,574
15081,12,1965.72,163.81,2010-06-22,2011-11-17,513
16233,9,1965.71,218.41,2009-12-02,2011-09-29,666
17351,12,1964.38,163.7,2009-12-10,2011-11-03,693
13208,8,1964.02,245.5,2009-12-03,2011-10-11,677
15789,6,1962.01,327.0,2010-03-26,2010-12-16,265
18016,7,1960.46,280.07,2010-01-27,2011-11-07,649
17039,1,1954.99,1954.99,2010-04-14,2010-04-14,0
14794,10,1953.9,195.39,2010-08-09,2011-12-07,485
17554,5,1952.45,390.49,2011-07-14,2011-12-08,147
13761,6,1952.17,325.36,2010-02-21,2011-10-20,606
16993,2,1950.95,975.48,2010-05-12,2010-09-02,113
16788,5,1948.65,389.73,2010-02-07,2011-08-08,547
17135,10,1948.36,194.84,2010-05-09,2011-11-23,563
14014,3,1948.21,649.4,2010-05-12,2011-09-23,499
15425,4,1944.57,486.14,2010-02-14,2010-11-04,263
14332,5,1943.51,388.7,2010-10-19,2011-11-17,394
15620,4,1942.36,485.59,2010-10-26,2011-10-14,353
13276,5,1939.26,387.85,2010-03-07,2011-10-07,579
16619,4,1938.33,484.58,2010-02-22,2011-03-21,392
14418,3,1937.25,645.75,2011-08-23,2011-12-06,105
15605,9,1936.8,215.2,2010-01-14,2011-11-03,658
15561,8,1934.39,241.8,2010-02-14,2011-11-28,652
16859,7,1932.41,276.06,2010-03-04,2011-07-18,501
16770,9,1932.13,214.68,2010-08-22,2011-10-13,417
15803,4,1929.66,482.42,2010-02-01,2011-10-19,625
17236,12,1929.26,160.77,2010-03-07,2011-11-27,630
13029,5,1927.3,385.46,2010-07-04,2011-11-09,493
14710,13,1922.59,147.89,2009-12-03,2011-11-25,722
14492,7,1921.91,274.56,2010-03-30,2010-10-05,189
16681,7,1921.84,274.55,2010-03-08,2011-09-28,569
15885,13,1921.82,147.83,2010-01-21,2011-09-07,594
18220,6,1921.76,320.29,2009-12-15,2011-04-27,498
16942,9,1920.59,213.4,2011-04-26,2011-11-27,215
12560,2,1918.01,959.0,2011-07-19,2011-12-04,138
12842,4,1917.99,479.5,2009-12-02,2011-09-30,667
16650,7,1916.11,273.73,2010-07-08,2011-09-29,448
16555,6,1915.68,319.28,2010-07-22,2011-11-04,470
16426,10,1908.25,190.82,2011-03-08,2011-12-07,274
12947,6,1908.03,318.0,2010-12-01,2011-07-19,230
17046,5,1906.07,381.21,2010-03-29,2011-07-05,463
17350,7,1906.04,272.29,2010-02-01,2011-12-01,668
17235,8,1904.88,238.11,2010-06-04,2011-11-14,528
14250,3,1904.05,634.68,2011-09-11,2011-12-02,82
12644,4,1900.49,475.12,2010-01-14,2011-08-02,565
14127,6,1900.08,316.68,2010-10-10,2011-08-09,303
16049,6,1899.68,316.61,2010-07-11,2011-10-30,476
14389,5,1898.01,379.6,2010-04-28,2011-10-05,525
14224,9,1897.9,210.88,2010-06-13,2011-08-21,434
14741,7,1897.59,271.08,2010-10-18,2011-11-28,406
17560,8,1895.8,236.97,2010-02-17,2011-09-06,566
14327,6,1894.93,315.82,2010-01-08,2011-06-29,537
15248,3,1893.93,631.31,2010-06-23,2010-10-24,123
15678,3,1893.89,631.3,2010-07-05,2011-10-18,470
16631,7,1892.52,270.36,2010-02-26,2010-08-15,170
15381,5,1890.57,378.11,2010-05-05,2011-05-10,370
17341,5,1889.83,377.97,2010-06-17,2011-07-06,384
17259,6,1889.34,314.89,2010-02-22,2011-07-14,507
13884,10,1888.48,188.85,2010-08-26,2011-12-02,463
16172,8,1884.55,235.57,2010-07-14,2011-09-05,418
14130,4,1882.67,470.67,2009-12-11,2011-01-24,409
17609,11,1881.8,171.07,2010-04-09,2011-10-30,569
16725,13,1880.66,144.67,2009-12-13,2011-02-10,424
14403,6,1880.51,313.42,2010-03-10,2011-08-01,509
16660,7,1879.55,268.51,2010-01-14,2011-11-23,678
18151,6,1879.44,313.24,2010-03-04,2011-07-28,511
15197,6,1877.51,312.92,2009-12-11,2011-11-29,718
13946,6,1876.23,312.7,2009-12-04,2011-09-21,656
13168,5,1875.31,375.06,2010-06-15,2011-11-03,506
16474,7,1871.34,267.33,2011-07-17,2011-12-02,138
14887,1,1862.0,1862.0,2011-09-21,2011-09-21,0
14305,3,1858.96,619.65,2011-07-27,2011-09-29,64
12687,1,1858.91,1858.91,2010-08-16,2010-08-16,0
17974,6,1858.06,309.68,2010-10-28,2011-11-15,383
16917,2,1857.83,928.91,2010-03-17,2011-03-08,356
16043,8,1856.59,232.07,2010-08-15,2011-11-02,444
14912,5,1849.58,369.92,2010-04-28,2011-11-23,574
12674,4,1844.6,461.15,2011-05-16,2011-11-01,169
18180,6,1843.75,307.29,2011-07-20,2011-12-05,138
12950,3,1843.0,614.33,2011-11-15,2011-12-07,22
15201,7,1842.95,263.28,2010-04-07,2011-09-13,524
17015,3,1842.56,614.19,2011-06-07,2011-11-11,157
12399,7,1842.3,263.19,2010-03-05,2011-08-12,525
16102,3,1842.14,614.05,2011-08-03,2011-10-28,86
14553,9,1841.54,204.62,2010-07-18,2011-11-20,490
12518,5,1840.89,368.18,2011-08-21,2011-12-09,110
16880,8,1840.86,230.11,2010-08-03,2011-11-09,463
17919,2,1840.32,920.16,2010-09-27,2011-09-12,350
15822,6,1840.06,306.68,2009-12-06,2011-12-06,730
14870,6,1838.95,306.49,2010-01-25,2011-03-23,422
13924,6,1838.85,306.48,2011-09-28,2011-12-08,71
16175,7,1836.44,262.35,2010-05-25,2011-09-06,469
15402,6,1830.12,305.02,2010-04-27,2011-07-14,443
16152,1,1829.04,1829.04,2011-03-16,2011-03-16,0
15339,7,1827.84,261.12,2010-02-08,2011-10-04,603
16797,5,1827.77,365.55,2009-12-02,2010-11-11,344
16825,5,1826.89,365.38,2010-06-23,2011-11-01,496
17244,5,1826.04,365.21,2009-12-06,2011-10-17,680
18122,6,1824.99,304.17,2011-07-12,2011-12-01,142
14715,8,1824.55,228.07,2010-01-19,2011-11-15,665
17642,5,1824.49,364.9,2009-12-05,2011-08-12,615
13503,5,1824.19,364.84,2010-02-16,2011-09-29,590
12585,2,1824.1,912.05,2010-12-23,2011-04-19,117
16205,7,1824.01,260.57,2010-06-15,2011-11-09,512
16169,4,1822.97,455.74,2011-09-25,2011-12-01,67
14738,9,1821.9,202.43,2009-12-07,2011-10-28,690
13561,11,1820.72,165.52,2010-02-28,2011-05-08,434
17888,25,1820.44,72.82,2009-12-21,2011-11-18,697
12582,4,1820.4,455.1,2010-05-11,2011-04-15,339
16110,4,1819.27,454.82,2010-07-05,2011-10-25,477
15807,5,1817.52,363.5,2010-02-11,2011-10-20,616
16511,6,1817.02,302.84,2010-03-01,2011-11-18,627
15736,2,1815.72,907.86,2010-09-30,2010-09-30,0
16634,6,1814.61,302.44,2010-01-21,2011-05-01,465
15530,5,1813.72,362.74,2010-07-15,2011-11-18,491
14915,11,1811.25,164.66,2009-12-03,2011-09-09,645
15972,5,1810.27,362.05,2010-04-18,2010-09-09,144
16595,5,1810.18,362.04,2010-01-17,2011-10-09,630
14893,3,1809.61,603.2,2010-04-01,2011-11-30,608
15133,5,1806.9,361.38,2010-07-07,2011-08-04,393
18161,6,1803.1,300.52,2010-11-25,2011-11-24,364
16249,5,1800.07,360.01,2011-04-14,2011-10-18,187
15452,6,1799.11,299.85,2010-07-16,2011-11-10,482
18235,3,1796.48,598.83,2011-05-06,2011-09-29,146
16348,8,1795.88,224.48,2010-10-05,2011-11-07,398
18236,12,1795.35,149.61,2010-04-15,2011-11-10,574
17165,6,1794.32,299.05,2009-12-11,2011-02-28,444
14850,7,1794.01,256.29,2010-05-20,2011-02-01,257
13782,13,1793.72,137.98,2009-12-06,2011-11-27,721
17603,4,1793.48,448.37,2009-12-10,2011-09-22,651
13711,9,1792.26,199.14,2009-12-15,2011-05-05,506
13375,2,1792.23,896.12,2010-09-21,2011-09-12,356
15608,5,1785.98,357.2,2010-10-20,2011-11-11,387
18096,6,1785.57,297.59,2010-07-14,2011-11-28,502
16611,6,1785.13,297.52,2010-03-10,2011-06-06,453
15128,5,1783.68,356.74,2010-10-05,2011-10-10,370
15889,8,1782.33,222.79,2009-12-10,2011-07-06,573
17750,9,1781.28,197.92,2011-06-28,2011-12-04,159
14704,9,1781.23,197.91,2010-03-25,2011-11-20,605
14583,8,1781.03,222.63,2010-03-28,2011-12-04,616
16380,1,1780.59,1780.59,2011-10-09,2011-10-09,0
18214,4,1780.34,445.08,2010-06-03,2010-06-27,24
15220,6,1778.96,296.49,2011-03-04,2011-10-19,229
12908,5,1776.0,355.2,2010-03-19,2011-06-16,454
13920,4,1774.68,443.67,2010-05-26,2010-10-04,131
16124,4,1772.49,443.12,2009-12-07,2011-01-26,415
15594,5,1771.78,354.36,2011-04-19,2011-11-24,219
12531,2,1771.2,885.6,2010-01-22,2011-11-25,672
17813,5,1770.88,354.18,2011-09-29,2011-11-25,57
14387,3,1770.56,590.19,2011-08-22,2011-11-07,77
14933,4,1770.0,442.5,2010-09-21,2010-09-22,1
13456,6,1766.72,294.45,2011-05-16,2011-11-22,190
16751,1,1764.72,1764.72,2011-11-09,2011-11-09,0
16692,4,1764.7,441.17,2010-09-24,2011-03-28,185
13717,8,1763.3,220.41,2010-08-11,2011-11-07,453
15777,7,1762.61,251.8,2010-05-20,2011-04-12,327
13648,8,1759.07,219.88,2009-12-01,2010-11-04,338
16620,6,1758.93,293.16,2009-12-01,2011-12-06,735
14522,8,1758.62,219.83,2010-01-24,2011-11-15,660
16266,14,1757.95,125.57,2010-02-04,2011-09-27,600
16374,5,1757.6,351.52,2010-04-30,2011-10-04,522
17432,9,1751.39,194.6,2009-12-03,2011-11-21,718
13155,6,1750.18,291.7,2010-08-05,2011-11-06,458
16639,4,1747.98,437.0,2010-10-26,2011-11-08,378
14584,8,1747.91,218.49,2010-02-17,2011-06-23,491
13808,5,1747.66,349.53,2011-09-04,2011-12-04,91
12610,4,1747.54,436.88,2011-08-05,2011-11-17,104
17695,5,1746.04,349.21,2010-01-28,2011-07-31,549
14692,12,1745.09,145.42,2010-04-01,2011-07-25,480
14236,5,1744.64,348.93,2010-07-22,2011-09-20,425
12425,2,1741.41,870.71,2010-09-17,2011-09-22,370
17190,7,1741.2,248.74,2010-03-05,2011-10-12,586
17321,6,1741.18,290.2,2010-05-11,2011-12-01,569
12704,8,1740.84,217.6,2011-06-23,2011-12-02,162
16087,5,1739.92,347.98,2010-01-19,2010-11-15,300
13531,6,1738.52,289.75,2009-12-03,2011-05-18,531
17268,11,1733.89,157.63,2009-12-08,2011-08-24,624
13026,9,1733.08,192.56,2009-12-13,2011-12-08,725
15976,6,1732.54,288.76,2010-06-06,2011-06-27,386
14400,3,1732.47,577.49,2010-03-18,2011-07-13,482
12352,9,1729.54,192.17,2010-11-12,2011-11-03,356
16809,9,1727.43,191.94,2010-04-13,2011-11-16,582
15730,5,1726.58,345.32,2010-10-04,2011-10-05,366
14304,3,1725.01,575.0,2010-05-18,2011-05-01,348
14075,5,1724.87,344.97,2010-08-26,2011-12-05,466
16010,11,1724.06,156.73,2010-10-24,2011-04-08,166
13363,3,1723.86,574.62,2010-10-26,2011-11-22,392
12592,4,1723.64,430.91,2010-07-08,2011-09-08,427
17451,7,1721.4,245.91,2011-08-26,2011-12-08,104
16899,8,1721.02,215.13,2010-11-07,2011-12-02,390
16119,8,1720.81,215.1,2009-12-16,2011-12-01,715
13240,8,1718.12,214.77,2010-02-25,2011-09-04,556
15267,5,1717.36,343.47,2011-06-10,2011-11-17,160
14021,7,1716.58,245.23,2010-04-26,2011-07-07,437
17162,10,1715.46,171.55,2011-02-07,2011-11-11,277
14987,8,1713.85,214.23,2009-12-02,2011-11-24,722
14447,6,1711.73,285.29,2010-11-04,2011-11-21,382
13665,3,1711.66,570.55,2010-07-23,2010-11-18,118
16654,8,1711.47,213.93,2010-04-06,2011-07-21,471
15551,7,1710.08,244.3,2010-06-07,2011-11-03,514
13104,9,1709.1,189.9,2010-02-24,2011-12-06,650
17731,6,1708.99,284.83,2010-02-09,2011-09-21,589
15607,9,1708.97,189.89,2010-01-08,2011-01-07,364
15947,1,1708.24,1708.24,2011-09-18,2011-09-18,0
16768,9,1708.12,189.79,2009-12-07,2011-10-23,685
16907,9,1707.9,189.77,2010-07-01,2011-11-10,497
16902,1,1706.88,1706.88,2011-08-15,2011-08-15,0
13309,6,1706.37,284.39,2010-11-12,2011-12-02,385
16398,2,1705.8,852.9,2011-03-31,2011-07-08,99
14859,5,1705.64,341.13,2010-06-03,2011-11-27,542
13566,5,1704.27,340.85,2010-03-10,2011-10-30,599
16329,4,1703.07,425.77,2009-12-01,2010-10-08,311
12762,2,1702.52,851.26,2011-11-14,2011-12-02,18
17571,5,1702.5,340.5,2010-06-15,2011-10-20,492
15326,5,1700.52,340.1,2009-12-01,2011-01-10,405
13184,10,1700.29,170.03,2011-02-22,2011-11-25,276
12932,8,1698.56,212.32,2010-02-10,2010-06-18,128
17694,3,1695.97,565.32,2010-05-26,2011-07-21,421
12764,1,1693.88,1693.88,2011-01-27,2011-01-27,0
14245,2,1693.45,846.73,2011-03-21,2011-05-04,44
16813,10,1692.98,169.3,2011-05-19,2011-12-01,196
14829,7,1692.84,241.83,2010-09-29,2011-11-10,407
16671,3,1692.27,564.09,2011-06-28,2011-11-11,136
14078,9,1690.98,187.89,2010-03-28,2011-08-30,520
13294,3,1689.53,563.18,2010-03-03,2011-06-03,457
12933,8,1687.03,210.88,2009-12-10,2011-11-15,705
15996,7,1686.9,240.99,2010-11-07,2011-09-12,309
17041,6,1686.28,281.05,2010-04-18,2011-11-13,574
15911,8,1685.89,210.74,2009-12-09,2010-03-26,107
13516,4,1685.26,421.31,2010-10-18,2011-11-18,396
15987,8,1682.13,210.27,2010-11-25,2011-11-27,367
15732,10,1682.07,168.21,2010-02-04,2011-05-11,461
13064,6,1680.74,280.12,2010-04-27,2011-11-27,579
12911,1,1680.47,1680.47,2010-06-06,2010-06-06,0
14643,5,1679.89,335.98,2009-12-11,2011-06-22,558
13800,3,1679.56,559.85,2009-12-03,2011-02-03,427
13649,6,1678.88,279.81,2010-06-30,2011-03-28,271
12870,3,1676.95,558.98,2010-03-25,2010-11-29,249
14831,3,1676.57,558.86,2009-12-02,2010-01-28,57
13149,4,1676.06,419.01,2011-02-23,2011-11-25,275
17656,5,1674.69,334.94,2011-08-03,2011-09-27,55
13587,4,1673.5,418.38,2010-02-14,2011-10-07,600
13308,4,1670.37,417.59,2010-04-22,2011-11-17,574
13417,6,1669.49,278.25,2010-02-08,2011-12-05,665
17534,5,1668.83,333.77,2010-02-25,2011-10-17,599
12385,1,1668.4,1668.4,2010-11-25,2010-11-25,0
13434,5,1666.86,333.37,2010-02-22,2011-09-26,581
12694,3,1663.35,554.45,2010-10-14,2011-09-30,351
12912,5,1662.3,332.46,2011-10-30,2011-12-07,38
15214,8,1661.44,207.68,2011-04-11,2011-12-08,241
15167,5,1659.67,331.93,2010-02-04,2011-01-23,353
12348,5,1658.4,331.68,2010-09-27,2011-09-25,363
18276,6,1656.52,276.09,2009-12-10,2011-10-27,686
16625,5,1654.03,330.81,2010-06-14,2011-03-10,269
18022,5,1651.16,330.23,2010-06-11,2011-11-04,511
12577,8,1649.8,206.22,2009-12-03,2011-11-04,701
18085,4,1645.75,411.44,2010-03-21,2011-01-13,298
12528,6,1645.48,274.25,2011-01-31,2011-11-30,303
15013,10,1641.3,164.13,2010-01-31,2010-08-09,190
14904,4,1640.64,410.16,2010-10-08,2011-12-07,425
13506,5,1639.2,327.84,2010-09-05,2011-01-27,144
14420,4,1639.17,409.79,2010-01-17,2011-09-01,592
13554,7,1638.28,234.04,2010-09-19,2010-11-24,66
12847,2,1636.9,818.45,2010-11-17,2011-11-17,365
17006,8,1636.32,204.54,2010-03-05,2011-12-05,640
17951,4,1636.08,409.02,2010-10-31,2011-10-31,365
15310,1,1634.64,1634.64,2010-08-18,2010-08-18,0
18062,6,1632.67,272.11,2010-04-21,2011-06-19,424
14164,2,1631.77,815.88,2011-09-20,2011-09-30,10
18136,5,1631.36,326.27,2010-09-14,2011-10-07,388
16256,3,1629.37,543.12,2010-04-21,2011-03-18,331
12383,5,1628.56,325.71,2010-12-22,2011-06-08,168
14759,3,1625.97,541.99,2011-04-21,2011-12-05,228
13154,3,1624.84,541.61,2009-12-04,2010-11-05,336
18149,7,1624.71,232.1,2010-03-14,2011-10-20,585
15172,5,1624.05,324.81,2011-04-17,2011-12-01,228
17764,5,1623.64,324.73,2009-12-03,2011-10-20,686
14937,3,1621.88,540.63,2011-08-01,2011-10-14,74
12813,3,1621.8,540.6,2010-01-15,2010-07-26,192
14695,3,1620.07,540.02,2009-12-07,2010-07-08,213
15422,7,1619.97,231.42,2010-02-07,2011-01-20,347
16801,4,1619.73,404.93,2011-03-11,2011-06-29,110
17515,9,1617.46,179.72,2010-06-07,2011-11-08,519
17814,2,1617.32,808.66,2010-10-13,2010-11-29,47
16224,5,1616.54,323.31,2010-11-17,2011-10-13,330
14336,4,1614.91,403.73,2011-03-08,2011-11-23,260
16860,3,1610.62,536.87,2010-02-15,2010-09-13,210
13900,6,1610.59,268.43,2010-03-25,2011-06-09,441
16461,3,1609.22,536.41,2010-03-03,2011-06-15,469
13249,9,1608.93,178.77,2010-01-24,2011-09-08,592
17886,6,1608.38,268.06,2010-04-29,2011-11-08,558
17853,3,1608.19,536.06,2009-12-03,2010-10-28,329
14920,3,1607.17,535.72,2010-05-23,2011-05-11,353
17345,10,1604.68,160.47,2009-12-01,2011-11-24,723
12494,9,1602.87,178.1,2010-05-12,2011-11-24,561
14719,5,1602.13,320.43,2011-04-04,2011-12-08,248
15325,8,1602.01,200.25,2010-02-16,2011-08-28,558
14587,9,1601.14,177.9,2011-01-12,2011-11-21,313
14178,7,1600.93,228.7,2011-06-10,2011-12-01,174
17867,14,1599.95,114.28,2009-12-02,2011-11-09,707
14885,3,1598.12,532.71,2010-08-31,2011-07-31,334
13740,5,1597.77,319.55,2009-12-02,2011-04-13,497
12514,2,1597.76,798.88,2010-03-08,2011-03-17,374
15134,10,1596.29,159.63,2010-10-13,2011-11-25,408
13850,1,1595.48,1595.48,2011-08-02,2011-08-02,0
13239,5,1594.69,318.94,2010-07-25,2011-03-23,241
16774,8,1594.45,199.31,2010-02-16,2011-10-03,594
17028,3,1593.83,531.28,2009-12-18,2010-05-07,140
15289,5,1593.09,318.62,2010-03-28,2011-11-10,592
13752,7,1590.73,227.25,2010-06-30,2011-08-07,403
17540,6,1590.6,265.1,2010-04-19,2011-11-15,575
17222,6,1589.11,264.85,2010-01-10,2011-10-05,633
16092,6,1587.94,264.66,2010-05-09,2011-08-17,465
17837,8,1587.48,198.44,2011-06-29,2011-10-28,121
13156,3,1586.54,528.85,2010-02-01,2010-11-19,291
16096,4,1584.97,396.24,2010-03-04,2011-03-20,381
15279,5,1580.54,316.11,2010-02-02,2010-12-20,321
13202,7,1580.3,225.76,2009-12-09,2010-11-10,336
12607,1,1579.51,1579.51,2011-10-10,2011-10-10,0
17649,3,1578.89,526.3,2010-08-24,2011-07-24,334
13186,3,1575.89,525.3,2011-08-03,2011-10-31,89
13337,1,1575.26,1575.26,2010-06-11,2010-06-11,0
14489,4,1574.93,393.73,2010-04-06,2011-05-16,405
16099,7,1573.2,224.74,2010-03-03,2011-10-20,596
15466,4,1571.01,392.75,2009-12-03,2011-09-15,651
14136,5,1570.81,314.16,2009-12-08,2010-11-04,331
12549,5,1570.68,314.14,2010-01-11,2010-05-13,122
14198,9,1569.73,174.41,2010-01-05,2011-11-21,685
13539,7,1569.36,224.19,2010-04-28,2011-09-15,505
17624,4,1568.63,392.16,2009-12-20,2011-11-25,705
15074,3,1566.33,522.11,2010-08-29,2011-08-26,362
17977,2,1565.63,782.81,2010-11-04,2011-11-10,371
18036,11,1563.64,142.15,2009-12-18,2011-11-07,689
17851,6,1563.34,260.56,2009-12-03,2010-10-13,314
17323,12,1562.19,130.18,2010-01-10,2011-11-24,683
13939,7,1560.96,222.99,2010-04-06,2011-11-16,589
16140,3,1557.6,519.2,2010-09-24,2011-10-05,376
13042,3,1556.54,518.85,2009-12-07,2010-04-20,134
16394,5,1555.34,311.07,2011-02-23,2011-10-14,233
16017,5,1553.83,310.77,2010-01-05,2011-10-23,656
13360,4,1553.65,388.41,2010-01-08,2010-10-04,269
13377,2,1552.88,776.44,2010-03-04,2010-11-08,249
12784,2,1552.75,776.38,2010-06-28,2011-11-24,514
12775,7,1551.12,221.59,2010-10-26,2011-11-22,392
14186,5,1550.63,310.13,2010-03-05,2010-10-08,217
14754,6,1550.48,258.41,2010-01-18,2011-10-26,646
16366,4,1548.13,387.03,2009-12-16,2011-11-21,705
12926,4,1548.08,387.02,2009-12-14,2010-10-24,314
17454,10,1547.94,154.79,2010-01-15,2011-05-31,501
16790,6,1545.62,257.6,2011-11-02,2011-12-06,34
16915,11,1543.18,140.29,2010-05-19,2011-11-30,560
15701,4,1542.14,385.54,2011-08-21,2011-12-07,108
18252,7,1542.09,220.3,2009-12-18,2011-10-20,671
13783,4,1542.09,385.52,2010-02-04,2010-08-09,186
12778,9,1541.68,171.3,2010-04-16,2011-11-20,583
13310,5,1541.2,308.24,2010-11-02,2011-11-11,374
13579,5,1539.04,307.81,2010-02-18,2011-11-25,645
16835,6,1538.41,256.4,2010-05-19,2011-08-03,441
15798,3,1535.37,511.79,2010-01-27,2010-08-04,189
13402,4,1535.13,383.78,2010-05-24,2011-08-04,437
16491,2,1533.16,766.58,2010-10-22,2011-10-24,367
14567,2,1530.36,765.18,2011-08-01,2011-10-14,74
17610,5,1529.49,305.9,2009-12-06,2010-06-17,193
14068,4,1528.37,382.09,2010-01-31,2011-01-23,357
17990,6,1527.61,254.6,2009-12-07,2011-04-17,496
16340,3,1526.06,508.69,2010-06-06,2011-08-24,444
15149,4,1524.61,381.15,2010-02-28,2011-07-29,516
12970,10,1523.91,152.39,2009-12-04,2011-12-02,728
15587,7,1522.08,217.44,2010-08-05,2011-10-20,441
16066,5,1521.87,304.37,2011-08-07,2011-11-23,108
14055,3,1520.96,506.99,2009-12-16,2011-08-25,617
15574,6,1518.7,253.12,2010-09-01,2011-06-15,287
14264,6,1517.36,252.89,2010-04-07,2011-07-08,457
14267,3,1516.24,505.41,2011-03-24,2011-06-30,98
13791,2,1516.0,758.0,2011-06-24,2011-08-04,41
14220,4,1515.0,378.75,2010-05-19,2011-04-06,322
14682,6,1514.81,252.47,2010-02-05,2011-06-05,485
16714,3,1514.8,504.93,2010-02-07,2011-01-26,353
12369,3,1511.15,503.72,2010-03-08,2010-10-22,228
17025,5,1510.64,302.13,2010-03-08,2011-10-10,581
16910,8,1510.06,188.76,2011-09-09,2011-12-05,87
13370,1,1509.74,1509.74,2010-12-03,2010-12-03,0
16037,5,1509.34,301.87,2010-03-01,2011-03-15,379
15948,3,1509.09,503.03,2010-10-11,2011-12-01,416
18074,2,1509.04,754.52,2010-07-22,2010-12-01,132
13158,5,1508.18,301.64,2010-11-16,2011-09-06,294
12507,4,1508.06,377.01,2010-05-04,2011-07-28,450
15261,4,1508.0,377.0,2010-10-01,2011-07-27,299
17179,6,1507.26,251.21,2010-05-26,2011-06-14,384
12407,5,1507.12,301.42,2011-03-20,2011-10-21,215
15110,6,1505.85,250.98,2010-08-11,2011-11-16,462
16450,3,1505.73,501.91,2010-02-21,2011-07-13,507
12458,4,1502.49,375.62,2010-08-09,2011-09-29,416
16762,3,1501.38,500.46,2011-07-18,2011-11-20,125
15590,5,1496.6,299.32,2010-04-12,2010-11-22,224
15173,7,1494.6,213.51,2010-04-01,2010-11-24,237
14894,3,1492.81,497.6,2009-12-02,2011-09-15,652
16239,6,1492.2,248.7,2010-09-02,2011-10-14,407
15882,8,1491.42,186.43,2009-12-10,2011-05-25,531
16314,3,1491.4,497.13,2010-08-24,2010-11-15,83
18268,6,1490.23,248.37,2009-12-11,2011-07-28,594
16419,8,1487.42,185.93,2010-02-09,2011-08-19,556
14609,10,1486.2,148.62,2010-02-09,2011-09-28,596
15427,3,1483.14,494.38,2011-10-23,2011-11-06,14
15630,3,1481.4,493.8,2010-03-05,2011-10-25,599
17590,3,1477.97,492.66,2011-10-30,2011-12-07,38
15101,6,1477.94,246.32,2010-04-28,2011-12-01,582
16121,5,1477.09,295.42,2010-05-23,2011-10-13,508
12381,3,1474.81,491.6,2011-08-12,2011-12-05,115
14246,3,1474.06,491.35,2011-04-08,2011-08-21,135
16980,3,1473.33,491.11,2010-10-07,2011-03-29,173
12379,4,1470.22,367.56,2010-06-23,2011-09-19,453
14684,6,1468.55,244.76,2010-11-14,2011-11-14,365
13138,7,1467.24,209.61,2010-11-08,2011-11-17,374
13500,4,1466.3,366.57,2010-11-03,2011-11-16,378
12882,2,1463.04,731.52,2011-11-06,2011-11-30,24
16586,3,1462.78,487.59,2010-03-14,2011-04-05,387
18196,4,1462.39,365.6,2010-03-17,2011-09-05,537
17978,4,1461.76,365.44,2009-12-08,2010-12-09,366
18106,6,1461.46,243.58,2010-01-15,2011-01-14,364
14657,6,1460.87,243.48,2010-09-30,2011-11-22,418
15071,4,1455.56,363.89,2010-05-18,2011-09-07,477
16569,5,1455.23,291.05,2009-12-16,2011-12-06,720
14487,7,1453.61,207.66,2010-11-25,2011-11-13,353
13165,3,1451.16,483.72,2010-10-22,2011-10-24,367
17582,5,1450.7,290.14,2010-03-26,2011-04-17,387
13361,2,1450.5,725.25,2010-04-01,2010-08-24,145
15876,2,1449.14,724.57,2010-09-17,2010-10-26,39
17545,6,1448.54,241.42,2010-05-11,2011-10-27,534
16906,7,1447.95,206.85,2010-05-13,2011-09-19,494
15076,3,1447.74,482.58,2010-07-05,2011-06-20,350
